"session_i","session_j","run_i","run_j","component","PLV"
9,2,2,1,15,0.142852228817569
9,2,2,2,15,0.220062507680231
9,3,1,1,15,0.17538399598909
9,3,1,2,15,0.190889050725815
9,3,2,1,15,0.201466602685173
9,3,2,2,15,0.367781290570593
9,4,1,1,15,0.18590759381872
9,4,1,2,15,0.241070319485963
9,4,2,1,15,0.226351053178714
9,4,2,2,15,0.268777899805036
9,5,1,1,15,0.401531354576813
9,5,1,2,15,0.129017267273035
9,5,2,1,15,0.0605921948217462
9,5,2,2,15,0.033919260659351
9,6,1,1,15,0.333388836926118
9,6,1,2,15,0.13389436782487
9,6,2,1,15,0.272105547970018
9,6,2,2,15,0.102147257780161
9,7,1,1,15,0.0699171293921106
9,7,1,2,15,0.187200508296846
9,7,2,1,15,0.0984065245849564
9,7,2,2,15,0.168804257862166
9,8,1,1,15,0.0717222313522806
9,8,1,2,15,0.0989594871732932
9,8,2,1,15,0.185597489065055
9,8,2,2,15,0.116997240088367
9,9,1,1,15,0.206628866123204
9,9,1,2,15,0.147094065226102
9,9,2,1,15,0.0680735944596039
9,9,2,2,15,0.0985300975568878
9,10,1,1,15,0.174907946849463
9,10,1,2,15,0.129645384855942
9,10,2,1,15,0.163597049124954
9,10,2,2,15,0.140113035862286
9,11,1,1,15,0.25308644175977
9,11,1,2,15,0.21012961145338
9,11,2,1,15,0.184148855193512
9,11,2,2,15,0.196668706000849
9,12,1,1,15,0.313818394520373
9,12,1,2,15,0.21578973360826
9,12,2,1,15,0.30801009075527
9,12,2,2,15,0.13458472704935
9,13,1,1,15,0.229420956281924
9,13,1,2,15,0.147807749017998
9,13,2,1,15,0.18615434084302
9,13,2,2,15,0.184480862865167
9,14,1,1,15,0.118548310463265
9,14,1,2,15,0.071953578716483
9,14,2,1,15,0.0916097727654865
9,14,2,2,15,0.211730757458646
9,15,1,1,15,0.141861519540988
9,15,1,2,15,0.249259599320032
9,15,2,1,15,0.188309286608102
9,15,2,2,15,0.164541408694531
9,16,1,1,15,0.195818652092071
9,16,1,2,15,0.219463397436501
9,16,2,1,15,0.151747274376756
9,16,2,2,15,0.0242229533741209
9,17,1,1,15,0.163040428739733
9,17,1,2,15,0.383478540573489
9,17,2,1,15,0.326466699480678
9,17,2,2,15,0.0446560646293466
9,18,1,1,15,0.171990525464638
9,18,1,2,15,0.215864381429343
9,18,2,1,15,0.140623707279478
9,18,2,2,15,0.188680364972699
9,19,1,1,15,0.268553881661717
9,19,1,2,15,0.24706849227944
9,19,2,1,15,0.0590224211370804
9,19,2,2,15,0.0903474169014041
10,1,1,1,15,0.261847107323988
10,1,1,2,15,0.11319796875643
10,1,2,1,15,0.264518700046958
10,1,2,2,15,0.200046126564832
10,2,1,1,15,0.17908965102533
10,2,1,2,15,0.0563000441452846
10,2,2,1,15,0.139157754411843
10,2,2,2,15,0.122376805215288
10,3,1,1,15,0.121397718998507
10,3,1,2,15,0.121865948693179
10,3,2,1,15,0.117881363871159
10,3,2,2,15,0.246677460944719
10,4,1,1,15,0.0944198879447419
10,4,1,2,15,0.189332323194626
10,4,2,1,15,0.188142642297097
10,4,2,2,15,0.402524155894574
10,5,1,1,15,0.188934075644512
10,5,1,2,15,0.115167625982842
10,5,2,1,15,0.132153463541423
10,5,2,2,15,0.0498680546331557
10,6,1,1,15,0.306392019137359
10,6,1,2,15,0.197090975460852
10,6,2,1,15,0.234101884301101
10,6,2,2,15,0.0837204389203402
10,7,1,1,15,0.0822304025461824
10,7,1,2,15,0.0994950618905345
10,7,2,1,15,0.13655306354046
10,7,2,2,15,0.0985413148770494
10,8,1,1,15,0.194511362952886
10,8,1,2,15,0.0263127866871141
10,8,2,1,15,0.125431946826659
10,8,2,2,15,0.202219401198373
10,9,1,1,15,0.0759937301149341
10,9,1,2,15,0.283846948773026
10,9,2,1,15,0.0630245179152882
10,9,2,2,15,0.201408967557436
10,10,1,1,15,0.0459195989493344
10,10,1,2,15,0.198080655514075
10,10,2,1,15,0.0743481823339923
10,10,2,2,15,0.0869056251534329
10,11,1,1,15,0.15485304956814
10,11,1,2,15,0.0946270886410373
10,11,2,1,15,0.0890505826443568
10,11,2,2,15,0.230345582290649
10,12,1,1,15,0.15591664951908
10,12,1,2,15,0.191331265405406
10,12,2,1,15,0.185857543177983
10,12,2,2,15,0.062248668722461
10,13,1,1,15,0.0951233606078797
10,13,1,2,15,0.142184593221391
10,13,2,1,15,0.0683133144875898
10,13,2,2,15,0.237761455548635
10,14,1,1,15,0.0971835314998743
10,14,1,2,15,0.0842686877820972
10,14,2,1,15,0.323739874401115
10,14,2,2,15,0.211866162493209
10,15,1,1,15,0.129809225040063
10,15,1,2,15,0.255287869596213
10,15,2,1,15,0.211697364042757
10,15,2,2,15,0.3082481054643
10,16,1,1,15,0.124289931299203
10,16,1,2,15,0.182627607882424
10,16,2,1,15,0.131195959210007
10,16,2,2,15,0.0723208007603599
10,17,1,1,15,0.200069940125189
10,17,1,2,15,0.0600674116180767
10,17,2,1,15,0.423802586527086
10,17,2,2,15,0.102003328830778
10,18,1,1,15,0.11574722007066
10,18,1,2,15,0.107827691414723
10,18,2,1,15,0.0136064137172606
10,18,2,2,15,0.250110304675727
10,19,1,1,15,0.314000607538105
10,19,1,2,15,0.0599952093930428
10,19,2,1,15,0.0417684840827908
10,19,2,2,15,0.203542832486144
11,1,1,1,15,0.285153907247587
11,1,1,2,15,0.043505637136955
11,1,2,1,15,0.24164900722757
11,1,2,2,15,0.259066910334998
11,2,1,1,15,0.0720295842292927
11,2,1,2,15,0.155342251961099
11,2,2,1,15,0.0722922276342539
11,2,2,2,15,0.120760514418946
11,3,1,1,15,0.368693996128747
11,3,1,2,15,0.277653218871377
11,3,2,1,15,0.207084084104904
11,3,2,2,15,0.191440063371542
11,4,1,1,15,0.276590144432174
11,4,1,2,15,0.253945874660375
11,4,2,1,15,0.274830823806028
11,4,2,2,15,0.251863029970628
11,5,1,1,15,0.224502984800145
11,5,1,2,15,0.123241713711684
11,5,2,1,15,0.304940315854233
11,5,2,2,15,0.207344557722116
11,6,1,1,15,0.228126671526275
11,6,1,2,15,0.13518410788896
11,6,2,1,15,0.199430135292813
11,6,2,2,15,0.0921587803391786
11,7,1,1,15,0.156752438453085
11,7,1,2,15,0.218191767664147
11,7,2,1,15,0.132026076434759
11,7,2,2,15,0.193269889562926
11,8,1,1,15,0.20293598137493
11,8,1,2,15,0.0245787213211605
11,8,2,1,15,0.140137635620573
11,8,2,2,15,0.165996440076015
11,9,1,1,15,0.105225740039072
11,9,1,2,15,0.0732991690997692
11,9,2,1,15,0.0558462497794594
11,9,2,2,15,0.161535408380971
11,10,1,1,15,0.178085440304627
11,10,1,2,15,0.0590994813620289
11,10,2,1,15,0.199930538741493
11,10,2,2,15,0.0845255122228426
11,11,1,1,15,0.0321073632679674
11,11,1,2,15,0.0765123248244056
11,11,2,1,15,0.171075158848307
11,11,2,2,15,0.110950508715359
11,12,1,1,15,0.22932971291214
11,12,1,2,15,0.229910638434986
11,12,2,1,15,0.254965397211383
11,12,2,2,15,0.126239727515162
11,13,1,1,15,0.119958827286542
11,13,1,2,15,0.0464523115353923
11,13,2,1,15,0.205328712833783
11,13,2,2,15,0.0688807944932645
11,14,1,1,15,0.0679815609990226
11,14,1,2,15,0.252640490401986
11,14,2,1,15,0.156501161936153
11,14,2,2,15,0.257398072014336
11,15,1,1,15,0.133645734844562
11,15,1,2,15,0.114747220278238
11,15,2,1,15,0.118662208953031
11,15,2,2,15,0.179779535371091
11,16,1,1,15,0.0492074037427504
11,16,1,2,15,0.0312845795583093
11,16,2,1,15,0.106399538465455
11,16,2,2,15,0.050205793249503
11,17,1,1,15,0.207170425937662
11,17,1,2,15,0.185831251233274
11,17,2,1,15,0.276028820050769
11,17,2,2,15,0.309492094969458
11,18,1,1,15,0.308197725720317
11,18,1,2,15,0.356582191859823
11,18,2,1,15,0.265354884392775
11,18,2,2,15,0.331887572707614
11,19,1,1,15,0.0565177478488503
11,19,1,2,15,0.25005338547342
11,19,2,1,15,0.180934958963789
11,19,2,2,15,0.34138649624253
12,1,1,1,15,0.221749339751467
12,1,1,2,15,0.107523639695597
12,1,2,1,15,0.0640800551179929
12,1,2,2,15,0.207843134118423
12,2,1,1,15,0.208262397341943
12,2,1,2,15,0.2178994995187
12,2,2,1,15,0.035928504340479
12,2,2,2,15,0.0831236081002326
12,3,1,1,15,0.183932909456868
12,3,1,2,15,0.270679897153933
12,3,2,1,15,0.220340361469804
12,3,2,2,15,0.179711160810987
12,4,1,1,15,0.0713012438783295
12,4,1,2,15,0.254718081861787
12,4,2,1,15,0.302728172240394
12,4,2,2,15,0.152981787431999
12,5,1,1,15,0.173211081525706
12,5,1,2,15,0.185225239110915
12,5,2,1,15,0.305111776737719
12,5,2,2,15,0.149698474483781
12,6,1,1,15,0.16095166417239
12,6,1,2,15,0.176947248025277
12,6,2,1,15,0.235630084900054
12,6,2,2,15,0.104303761779507
12,7,1,1,15,0.278945796166527
12,7,1,2,15,0.252363703005459
12,7,2,1,15,0.170274645056623
12,7,2,2,15,0.21926888116128
12,8,1,1,15,0.105729023983716
12,8,1,2,15,0.0510652202851936
12,8,2,1,15,0.232851520443624
12,8,2,2,15,0.095340977900222
12,9,1,1,15,0.079700807297695
12,9,1,2,15,0.13120139206138
12,9,2,1,15,0.102136611933434
12,9,2,2,15,0.217187559399499
12,10,1,1,15,0.160175338582692
12,10,1,2,15,0.115852253206808
12,10,2,1,15,0.239872004303554
12,10,2,2,15,0.103650388584491
12,11,1,1,15,0.190457712060107
12,11,1,2,15,0.0736138854778709
12,11,2,1,15,0.0618728378996906
12,11,2,2,15,0.0882546657670188
12,12,1,1,15,0.361210428706711
12,12,1,2,15,0.158973898596516
12,12,2,1,15,0.183028321731778
12,12,2,2,15,0.120882907415287
12,13,1,1,15,0.216430037649194
12,13,1,2,15,0.252759261939387
12,13,2,1,15,0.20068058683221
12,13,2,2,15,0.166685686368735
12,14,1,1,15,0.141988321415722
12,14,1,2,15,0.0198893634818348
12,14,2,1,15,0.14121194501252
12,14,2,2,15,0.206887404079892
12,15,1,1,15,0.25901705321611
12,15,1,2,15,0.18736138830409
12,15,2,1,15,0.0958957350581585
12,15,2,2,15,0.197937043699461
12,16,1,1,15,0.158842460553329
12,16,1,2,15,0.0451567436511894
12,16,2,1,15,0.16968493782966
12,16,2,2,15,0.182978305759808
12,17,1,1,15,0.401817318516459
12,17,1,2,15,0.128855062021877
12,17,2,1,15,0.0521241940268157
12,17,2,2,15,0.272457038135553
12,18,1,1,15,0.161309341934213
12,18,1,2,15,0.107834964516773
12,18,2,1,15,0.168213550462931
12,18,2,2,15,0.301330166454426
12,19,1,1,15,0.0246639111031125
12,19,1,2,15,0.0398637408521353
12,19,2,1,15,0.166533658774778
12,19,2,2,15,0.276399668260846
13,1,1,1,15,0.312640863718826
13,1,1,2,15,0.0614769196264404
13,1,2,1,15,0.168841806902632
13,1,2,2,15,0.207662332738315
13,2,1,1,15,0.106246188126575
13,2,1,2,15,0.160814442083791
13,2,2,1,15,0.0262111493222283
13,2,2,2,15,0.229601610313317
13,3,1,1,15,0.130563442500894
13,3,1,2,15,0.194386736544793
13,3,2,1,15,0.0760565486557341
13,3,2,2,15,0.225013224780307
13,4,1,1,15,0.196501032884001
13,4,1,2,15,0.0591608655024704
13,4,2,1,15,0.229419664194483
13,4,2,2,15,0.213145796507937
13,5,1,1,15,0.170992345747298
13,5,1,2,15,0.193888094243601
13,5,2,1,15,0.246111107386185
13,5,2,2,15,0.0252285928081917
13,6,1,1,15,0.246282895048054
13,6,1,2,15,0.0559838534646976
13,6,2,1,15,0.101266742449085
13,6,2,2,15,0.164286128871341
13,7,1,1,15,0.0670130981013954
13,7,1,2,15,0.0163498946406642
13,7,2,1,15,0.17859373421713
13,7,2,2,15,0.184540816802104
13,8,1,1,15,0.3604650873304
13,8,1,2,15,0.169082464529498
13,8,2,1,15,0.125470018886943
13,8,2,2,15,0.142556297691284
13,9,1,1,15,0.23476268286809
13,9,1,2,15,0.139656341919857
13,9,2,1,15,0.225589301919075
13,9,2,2,15,0.129132229800401
13,10,1,1,15,0.0506399261211359
13,10,1,2,15,0.138964996706109
13,10,2,1,15,0.109856036139382
13,10,2,2,15,0.073006825670148
13,11,1,1,15,0.189569548367454
13,11,1,2,15,0.100662979553121
13,11,2,1,15,0.260121680078833
13,11,2,2,15,0.026536271510076
13,12,1,1,15,0.233520656439613
13,12,1,2,15,0.0971288047877812
13,12,2,1,15,0.190927873803111
13,12,2,2,15,0.123016232752537
13,13,1,1,15,0.115403494974371
13,13,1,2,15,0.20968627439362
13,13,2,1,15,0.14410464046813
13,13,2,2,15,0.278824348125275
13,14,1,1,15,0.0915582426410657
13,14,1,2,15,0.112391047249827
13,14,2,1,15,0.213258672616285
13,14,2,2,15,0.18179436174843
13,15,1,1,15,0.228785842347834
13,15,1,2,15,0.304714131477047
13,15,2,1,15,0.130630917950019
13,15,2,2,15,0.213975709726224
13,16,1,1,15,0.0625900174266671
13,16,1,2,15,0.0986602017483455
13,16,2,1,15,0.178607008896563
13,16,2,2,15,0.133175190598133
13,17,1,1,15,0.335911886814311
13,17,1,2,15,0.23765012817702
13,17,2,1,15,0.0990800441340236
13,17,2,2,15,0.163091671936242
13,18,1,1,15,0.13808354153855
13,18,1,2,15,0.266899152697655
13,18,2,1,15,0.205956101797073
13,18,2,2,15,0.162259599804193
13,19,1,1,15,0.215999184210254
13,19,1,2,15,0.22607230765158
13,19,2,1,15,0.250462199101761
13,19,2,2,15,0.171127913827274
14,1,1,1,15,0.153052110990686
14,1,1,2,15,0.170333171882341
14,1,2,1,15,0.109479155337729
14,1,2,2,15,0.0648277913623199
14,2,1,1,15,0.0365146672189862
14,2,1,2,15,0.275959489347412
14,2,2,1,15,0.0296338375959495
14,2,2,2,15,0.0599893233345979
14,3,1,1,15,0.0338728078997781
14,3,1,2,15,0.199906975940762
14,3,2,1,15,0.168827827307227
14,3,2,2,15,0.146362491754251
14,4,1,1,15,0.0895708102461349
14,4,1,2,15,0.0654679613139285
14,4,2,1,15,0.225608756818451
14,4,2,2,15,0.0820798127929048
14,5,1,1,15,0.176448608358333
14,5,1,2,15,0.0917646694865279
14,5,2,1,15,0.238467691519831
14,5,2,2,15,0.113373226149584
14,6,1,1,15,0.278188618248822
14,6,1,2,15,0.104635432874455
14,6,2,1,15,0.181133636256252
14,6,2,2,15,0.185639567144568
14,7,1,1,15,0.126954882513628
14,7,1,2,15,0.136434925059529
14,7,2,1,15,0.157045503007616
14,7,2,2,15,0.108799957789323
14,8,1,1,15,0.0962555785074805
14,8,1,2,15,0.050829786537734
14,8,2,1,15,0.1323909870922
14,8,2,2,15,0.22239750095549
14,9,1,1,15,0.0794311253017038
14,9,1,2,15,0.185329720045558
14,9,2,1,15,0.24009869477135
14,9,2,2,15,0.069394697535245
14,10,1,1,15,0.087322495357207
14,10,1,2,15,0.114664121299611
14,10,2,1,15,0.215699178038659
14,10,2,2,15,0.114300054414042
14,11,1,1,15,0.26920466104376
14,11,1,2,15,0.132744017625109
14,11,2,1,15,0.177806895382296
14,11,2,2,15,0.068983774816541
14,12,1,1,15,0.13772353238627
14,12,1,2,15,0.187547230923193
14,12,2,1,15,0.319167183346659
14,12,2,2,15,0.117925026546866
14,13,1,1,15,0.148008920967136
14,13,1,2,15,0.068596128305596
14,13,2,1,15,0.0338688530698353
14,13,2,2,15,0.129927571178905
14,14,1,1,15,0.0785161853109187
14,14,1,2,15,0.0821757668685962
14,14,2,1,15,0.151477029165692
14,14,2,2,15,0.200735938978125
14,15,1,1,15,0.0681009190172693
14,15,1,2,15,0.163849402489424
14,15,2,1,15,0.114700646202779
14,15,2,2,15,0.200420775200395
14,16,1,1,15,0.120958626626881
14,16,1,2,15,0.145403533789334
14,16,2,1,15,0.151526918738691
14,16,2,2,15,0.186601224738586
14,17,1,1,15,0.256701832696864
14,17,1,2,15,0.285820926861573
14,17,2,1,15,0.212958181228692
14,17,2,2,15,0.216628655003556
14,18,1,1,15,0.186217156328222
14,18,1,2,15,0.0257443623900319
14,18,2,1,15,0.101930669370221
14,18,2,2,15,0.238909947379017
14,19,1,1,15,0.235824474897554
14,19,1,2,15,0.149565405666918
14,19,2,1,15,0.205665529044885
14,19,2,2,15,0.175271850802878
15,1,1,1,15,0.240810836667049
15,1,1,2,15,0.157388933410471
15,1,2,1,15,0.0897965418730601
15,1,2,2,15,0.0276174209125715
15,2,1,1,15,0.146508764578107
15,2,1,2,15,0.255113746198115
15,2,2,1,15,0.100277412432601
15,2,2,2,15,0.248046514045745
15,3,1,1,15,0.0720164573972173
15,3,1,2,15,0.0763737681010164
15,3,2,1,15,0.157484936323825
15,3,2,2,15,0.0611110082328295
15,4,1,1,15,0.114264602343871
15,4,1,2,15,0.0501685562593015
15,4,2,1,15,0.0898736563071802
15,4,2,2,15,0.0215533518664526
15,5,1,1,15,0.18923228572623
15,5,1,2,15,0.0494850641680302
15,5,2,1,15,0.282664803601044
15,5,2,2,15,0.14016458309328
15,6,1,1,15,0.215591862954759
15,6,1,2,15,0.0622763868316455
15,6,2,1,15,0.267412043822393
15,6,2,2,15,0.224148782403259
15,7,1,1,15,0.167455559783219
15,7,1,2,15,0.229360943614935
15,7,2,1,15,0.0449584169003832
15,7,2,2,15,0.292561552824943
15,8,1,1,15,0.0555825663596297
15,8,1,2,15,0.0293767439543129
15,8,2,1,15,0.0849759702731363
15,8,2,2,15,0.0800236238085905
15,9,1,1,15,0.218932015044437
15,9,1,2,15,0.191385892735244
15,9,2,1,15,0.309414716376873
15,9,2,2,15,0.107638771518308
15,10,1,1,15,0.110975818128464
15,10,1,2,15,0.112554214895941
15,10,2,1,15,0.0947207852482235
15,10,2,2,15,0.090220749655185
15,11,1,1,15,0.175934667128907
15,11,1,2,15,0.0597741306056786
15,11,2,1,15,0.32365812135946
15,11,2,2,15,0.143087468014469
15,12,1,1,15,0.176052878761415
15,12,1,2,15,0.151513991126632
15,12,2,1,15,0.369953091281355
15,12,2,2,15,0.111582966382924
15,13,1,1,15,0.249458506149189
15,13,1,2,15,0.340037226043011
15,13,2,1,15,0.239285805050005
15,13,2,2,15,0.32863275845244
15,14,1,1,15,0.0705294653522387
15,14,1,2,15,0.0635783864633958
15,14,2,1,15,0.0392330500389794
15,14,2,2,15,0.0695667494661159
15,15,1,1,15,0.211070526901383
15,15,1,2,15,0.122270298364058
15,15,2,1,15,0.313481491658762
15,15,2,2,15,0.11464654961855
15,16,1,1,15,0.118021082733323
15,16,1,2,15,0.137719285404242
15,16,2,1,15,0.188679584298722
15,16,2,2,15,0.231466270840368
15,17,1,1,15,0.268460612892086
15,17,1,2,15,0.24156117469406
15,17,2,1,15,0.072562516258408
15,17,2,2,15,0.304325743703608
15,18,1,1,15,0.105907104668501
15,18,1,2,15,0.0608353139885425
15,18,2,1,15,0.236632965273037
15,18,2,2,15,0.124950573450357
15,19,1,1,15,0.17768749536525
15,19,1,2,15,0.0669672946403525
15,19,2,1,15,0.0103584446472506
15,19,2,2,15,0.124604135370569
16,1,1,1,15,0.0959831896477481
16,1,1,2,15,0.237097190966266
16,1,2,1,15,0.0941831665211057
16,1,2,2,15,0.0906931712409918
16,2,1,1,15,0.0794121872736153
16,2,1,2,15,0.179982082061393
16,2,2,1,15,0.0605720898279858
16,2,2,2,15,0.111318596684154
16,3,1,1,15,0.0779199673762402
16,3,1,2,15,0.18146977369007
16,3,2,1,15,0.0330545998429056
16,3,2,2,15,0.214441658549038
16,4,1,1,15,0.20622368413146
16,4,1,2,15,0.0826858716801135
16,4,2,1,15,0.0576814856090671
16,4,2,2,15,0.10174847486566
16,5,1,1,15,0.375561577896533
16,5,1,2,15,0.138621009173215
16,5,2,1,15,0.430612724140574
16,5,2,2,15,0.162972922612822
16,6,1,1,15,0.271887824502587
16,6,1,2,15,0.198349381230894
16,6,2,1,15,0.290095545208862
16,6,2,2,15,0.130714666514043
16,7,1,1,15,0.101571947443245
16,7,1,2,15,0.0888688350490892
16,7,2,1,15,0.0351566177150257
16,7,2,2,15,0.130735761393164
16,8,1,1,15,0.181617016592644
16,8,1,2,15,0.122358761054954
16,8,2,1,15,0.034807221389901
16,8,2,2,15,0.0176668869272539
16,9,1,1,15,0.0735483902781618
16,9,1,2,15,0.128284019497039
16,9,2,1,15,0.111435087363267
16,9,2,2,15,0.277608594820728
16,10,1,1,15,0.285527128096193
16,10,1,2,15,0.0443955092641443
16,10,2,1,15,0.103232672379247
16,10,2,2,15,0.105928134740983
16,11,1,1,15,0.216119553151161
16,11,1,2,15,0.0991478042259492
16,11,2,1,15,0.244730222974436
16,11,2,2,15,0.056118798210788
16,12,1,1,15,0.167834074781082
16,12,1,2,15,0.11313385861017
16,12,2,1,15,0.236830676866821
16,12,2,2,15,0.108255862756419
16,13,1,1,15,0.177446364156386
16,13,1,2,15,0.113933022070497
16,13,2,1,15,0.0412009565938609
16,13,2,2,15,0.153228502410612
16,14,1,1,15,0.122414693833757
16,14,1,2,15,0.186991398184561
16,14,2,1,15,0.166168925135744
16,14,2,2,15,0.156484072319616
16,15,1,1,15,0.0995452916392595
16,15,1,2,15,0.288802933904182
16,15,2,1,15,0.30517127680471
16,15,2,2,15,0.113740516128572
16,16,1,1,15,0.226791697233107
16,16,1,2,15,0.221119363894523
16,16,2,1,15,0.185583844310898
16,16,2,2,15,0.25814289449292
16,17,1,1,15,0.142711622334455
16,17,1,2,15,0.245109218806874
16,17,2,1,15,0.327062285996265
16,17,2,2,15,0.137597545030523
16,18,1,1,15,0.131550992679205
16,18,1,2,15,0.209780075088489
16,18,2,1,15,0.0582578173165462
16,18,2,2,15,0.336727058081112
16,19,1,1,15,0.241510958706345
16,19,1,2,15,0.237754459204198
16,19,2,1,15,0.215869088878111
16,19,2,2,15,0.166511664784818
17,1,1,1,15,0.143402225526001
17,1,1,2,15,0.0967079482731892
17,1,2,1,15,0.159368005083462
17,1,2,2,15,0.16587200557154
17,2,1,1,15,0.202474695411201
17,2,1,2,15,0.141259035659916
17,2,2,1,15,0.148747944798071
17,2,2,2,15,0.0973195008277472
17,3,1,1,15,0.32294299119161
17,3,1,2,15,0.416357003522621
17,3,2,1,15,0.189293492530151
17,3,2,2,15,0.158678613780391
17,4,1,1,15,0.211987729137214
17,4,1,2,15,0.179908986173658
17,4,2,1,15,0.0452778126516909
17,4,2,2,15,0.100499344228823
17,5,1,1,15,0.0850898029566375
17,5,1,2,15,0.0839938697303453
17,5,2,1,15,0.256423835455978
17,5,2,2,15,0.140506129035971
17,6,1,1,15,0.224423938716866
17,6,1,2,15,0.0421862117152237
17,6,2,1,15,0.363392844373069
17,6,2,2,15,0.0767112528357157
17,7,1,1,15,0.144627504207194
17,7,1,2,15,0.179575480936154
17,7,2,1,15,0.028812613943253
17,7,2,2,15,0.13772608499761
17,8,1,1,15,0.211815393708059
17,8,1,2,15,0.0460690164129044
17,8,2,1,15,0.100296205995031
17,8,2,2,15,0.189408035988696
17,9,1,1,15,0.0505854917321257
17,9,1,2,15,0.114283822984305
17,9,2,1,15,0.172012873914358
17,9,2,2,15,0.287296969873685
17,10,1,1,15,0.197444463532369
17,10,1,2,15,0.187226053871118
17,10,2,1,15,0.171284009023178
17,10,2,2,15,0.183114998245391
17,11,1,1,15,0.0719648095880515
17,11,1,2,15,0.0815288561901336
17,11,2,1,15,0.117563976890985
17,11,2,2,15,0.16723079595241
17,12,1,1,15,0.282653559557752
17,12,1,2,15,0.232443641649155
17,12,2,1,15,0.259439014154141
17,12,2,2,15,0.156968515301684
17,13,1,1,15,0.209808912430172
17,13,1,2,15,0.158847287503602
17,13,2,1,15,0.0546083650507952
17,13,2,2,15,0.197040694770107
17,14,1,1,15,0.0415733933205229
17,14,1,2,15,0.180865118773532
17,14,2,1,15,0.193787943715281
17,14,2,2,15,0.0944161679417604
17,15,1,1,15,0.158025778887436
17,15,1,2,15,0.218774931793805
17,15,2,1,15,0.0522417830913056
17,15,2,2,15,0.12589757383579
17,16,1,1,15,0.0125738172152919
17,16,1,2,15,0.179327131253299
17,16,2,1,15,0.0741678978636837
17,16,2,2,15,0.18856861192281
17,17,1,1,15,0.134143142217695
17,17,1,2,15,0.132507887083155
17,17,2,1,15,0.450309981239534
17,17,2,2,15,0.0678415018045202
17,18,1,1,15,0.150785623927973
17,18,1,2,15,0.218007194088265
17,18,2,1,15,0.0534298400258789
17,18,2,2,15,0.322077735037519
17,19,1,1,15,0.0824631866789995
17,19,1,2,15,0.154125501203
17,19,2,1,15,0.176601482826864
17,19,2,2,15,0.192125647136159
18,1,1,1,15,0.168521150485697
18,1,1,2,15,0.132565948004576
18,1,2,1,15,0.169117515526242
18,1,2,2,15,0.139493762692081
18,2,1,1,15,0.0232102878284817
18,2,1,2,15,0.0872353361503233
18,2,2,1,15,0.168371535247924
18,2,2,2,15,0.253462494431695
18,3,1,1,15,0.209560986307285
18,3,1,2,15,0.248801357982994
18,3,2,1,15,0.27368747261566
18,3,2,2,15,0.320804200834565
18,4,1,1,15,0.257312306534416
18,4,1,2,15,0.0577306183084908
18,4,2,1,15,0.234291835135842
18,4,2,2,15,0.132871476234164
18,5,1,1,15,0.34922460223512
18,5,1,2,15,0.153609649553703
18,5,2,1,15,0.0886051041975548
18,5,2,2,15,0.0409286959695551
18,6,1,1,15,0.253815832273477
18,6,1,2,15,0.206627970260325
18,6,2,1,15,0.254094419931057
18,6,2,2,15,0.0568980059356188
18,7,1,1,15,0.17083455855394
18,7,1,2,15,0.180042257194686
18,7,2,1,15,0.133889377582035
18,7,2,2,15,0.205000670482785
18,8,1,1,15,0.224393165564023
18,8,1,2,15,0.172842790244546
18,8,2,1,15,0.228978404596687
18,8,2,2,15,0.0703822453883147
18,9,1,1,15,0.159793209593405
18,9,1,2,15,0.199448910867735
18,9,2,1,15,0.0501609219046905
18,9,2,2,15,0.10554254203109
18,10,1,1,15,0.264340831750624
18,10,1,2,15,0.102167421220144
18,10,2,1,15,0.186228190473955
18,10,2,2,15,0.174737847235812
18,11,1,1,15,0.138834726721087
18,11,1,2,15,0.0828935181545977
18,11,2,1,15,0.175213995649082
18,11,2,2,15,0.0434287236876987
18,12,1,1,15,0.25088104034656
18,12,1,2,15,0.066860320049173
18,12,2,1,15,0.291779355495603
18,12,2,2,15,0.153896188582373
18,13,1,1,15,0.209114025022664
18,13,1,2,15,0.185262219517059
18,13,2,1,15,0.265469436278548
18,13,2,2,15,0.200231359844765
18,14,1,1,15,0.055544038409833
18,14,1,2,15,0.187657808106994
18,14,2,1,15,0.0454366099144988
18,14,2,2,15,0.108611169631415
18,15,1,1,15,0.166981920595077
18,15,1,2,15,0.219795343205775
18,15,2,1,15,0.130838211377367
18,15,2,2,15,0.188429121115753
18,16,1,1,15,0.0903388096031641
18,16,1,2,15,0.143864291559376
18,16,2,1,15,0.0446078587412248
18,16,2,2,15,0.0896780242855936
18,17,1,1,15,0.0332309193165174
18,17,1,2,15,0.219463990791085
18,17,2,1,15,0.12982656186811
18,17,2,2,15,0.179881450259411
18,18,1,1,15,0.177788354995318
18,18,1,2,15,0.321097654073673
18,18,2,1,15,0.211827769720191
18,18,2,2,15,0.240091871764118
18,19,1,1,15,0.187254911266709
18,19,1,2,15,0.276747791486336
18,19,2,1,15,0.152362120242289
18,19,2,2,15,0.081557360807216
19,1,1,1,15,0.208791708330752
19,1,1,2,15,0.0905053493689822
19,1,2,1,15,0.307035911118274
19,1,2,2,15,0.120434724499779
19,2,1,1,15,0.0980294482705232
19,2,1,2,15,0.098075154317498
19,2,2,1,15,0.140008257151217
19,2,2,2,15,0.184914788811266
19,3,1,1,15,0.396141648164844
19,3,1,2,15,0.260400378093274
19,3,2,1,15,0.215845460915705
19,3,2,2,15,0.350163228006313
